mask,scenario,utility,improvement,relevance,relevance_delta,provider_disparity,fatigue,cost,intervention_stats
114,popularity_stress,0.03929247023494886,-0.33289713393463727,0.6227678330425718,-0.021642661898878757,0.09649691358024692,0.42581204213521734,0.37,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11142}"
115,popularity_stress,0.2928709855817712,-0.07931861858781492,0.5917127469194372,-0.052697748022013324,0.06778549382716048,0.0,0.42,"{'repeat_cap_removed': 19359, 'injection_noop': 0, 'session_cap_demoted': 7864}"
116,popularity_stress,0.04740038926611617,-0.32478921490346996,0.6208304787380096,-0.023580016203440968,0.12141203703703707,0.4354844618558542,0.35000000000000003,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11766}"
117,popularity_stress,0.31162926955468284,-0.06056033461490329,0.5877507539474368,-0.05665974099401372,0.08815586419753085,0.0,0.4,"{'repeat_cap_removed': 20323, 'injection_noop': 0, 'session_cap_demoted': 8413}"
118,popularity_stress,-0.039068612121062885,-0.411258216290649,0.6275690061826618,-0.01684148875878877,0.1082484567901234,0.4265439103378371,0.45,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'session_cap_demoted': 11173}"
119,popularity_stress,0.2164735529921501,-0.15571605117743603,0.5946385434667679,-0.04977195147468261,0.09027777777777768,0.0,0.5,"{'repeat_cap_removed': 19562, 'injection_noop': 1440, 'session_cap_demoted': 7977}"
120,popularity_stress,0.05356645931181131,-0.3186231448577748,0.6310636274569339,-0.013346867484516634,0.10042438271604937,0.45754419803887164,0.33,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 12192}"
121,popularity_stress,0.33429054154011184,-0.03789906262947429,0.5928510129985983,-0.0515594819428522,0.07110339506172836,0.0,0.38,"{'repeat_cap_removed': 21003, 'injection_noop': 0, 'session_cap_demoted': 8607}"
122,popularity_stress,-0.02419753287741766,-0.3963871370470038,0.6264385685789039,-0.01797192636254663,0.09772376543209882,0.43101651330005253,0.43000000000000005,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11212}"
123,popularity_stress,0.23433702990532929,-0.13785257426425684,0.5927023916886639,-0.05170810325278663,0.07225308641975303,0.0,0.48000000000000004,"{'repeat_cap_removed': 19647, 'injection_noop': 0, 'session_cap_demoted': 7942}"
124,popularity_stress,-0.010009661064588837,-0.38219926523417497,0.6278512210092739,-0.0165592739321766,0.10761574074074076,0.43672710121519476,0.41000000000000003,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11587}"
125,popularity_stress,0.25472606157328465,-0.11746354259630148,0.5906115923717211,-0.05379890256972941,0.07938271604938274,0.0,0.46,"{'repeat_cap_removed': 20049, 'injection_noop': 0, 'session_cap_demoted': 8222}"
126,popularity_stress,-0.09978318900649735,-0.4719727931760835,0.6297811755087382,-0.014629319432712284,0.0990123456790124,0.42943225848093913,0.51,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'session_cap_demoted': 11171}"
127,popularity_stress,0.15789012669778846,-0.21429947747179767,0.5951663437520013,-0.04924415118944925,0.0790277777777777,0.0,0.56,"{'repeat_cap_removed': 19592, 'injection_noop': 1440, 'session_cap_demoted': 7968}"
128,popularity_stress,0.34742067776622176,-0.024768926403364366,0.6265988044513705,-0.017811690490080023,0.33179012345679015,0.3955408757529812,0.09,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
129,popularity_stress,0.5783813351132215,0.2061917309436354,0.5972776114777099,-0.04713288346374067,0.19230709876543206,0.0,0.14,"{'repeat_cap_removed': 20418, 'injection_noop': 0, 'freshness_quota': 2880}"
130,popularity_stress,0.28055410396142383,-0.0916355002081623,0.6260574124831365,-0.01835308245831402,0.30202160493827157,0.35529148453834164,0.19,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
131,popularity_stress,0.47862009718009224,0.10643049301050611,0.5986388267763453,-0.04577166816510525,0.18498456790123452,0.0,0.24000000000000002,"{'repeat_cap_removed': 18763, 'injection_noop': 0, 'freshness_quota': 2880}"
132,popularity_stress,0.29728677620683025,-0.07490282796275588,0.6261474500660293,-0.018263044875421186,0.29746913580246903,0.3604208212952642,0.16999999999999998,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
133,popularity_stress,0.5037740752400393,0.13158447107045312,0.6016664438194824,-0.04274405112196811,0.17984567901234572,0.0,0.21999999999999997,"{'repeat_cap_removed': 19093, 'injection_noop': 0, 'freshness_quota': 2880}"
134,popularity_stress,0.23414980121709117,-0.13803980295249496,0.6216630958835014,-0.02274739905794909,0.28031635802469124,0.31505341507739953,0.27,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
135,popularity_stress,0.4032542324175584,0.031064628247972292,0.5985152972339632,-0.04589519770748729,0.16668209876543205,0.0,0.31999999999999995,"{'repeat_cap_removed': 17200, 'injection_noop': 0, 'freshness_quota': 2880}"
136,popularity_stress,0.291712013266504,-0.08047759090308215,0.6214444578671586,-0.0229660370742919,0.3430632716049382,0.3887629749680393,0.15,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
137,popularity_stress,0.5185640230154942,0.14637441884590807,0.5975235466677997,-0.04688694827365081,0.20144290123456798,0.0,0.2,"{'repeat_cap_removed': 20166, 'injection_noop': 0, 'freshness_quota': 2880}"
138,popularity_stress,0.22097889043746488,-0.15121071373212125,0.6222731095228279,-0.022137385418622646,0.33297067901234567,0.3536030799847717,0.25,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
139,popularity_stress,0.4194078113301678,0.04721820716058167,0.5974663805243766,-0.04694411441707391,0.1942283950617283,0.0,0.30000000000000004,"{'repeat_cap_removed': 18905, 'injection_noop': 0, 'freshness_quota': 2880}"
140,popularity_stress,0.23691920732910118,-0.13527039684048495,0.621136614757307,-0.02327388018414356,0.325679012345679,0.35993809616917416,0.23,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
141,popularity_stress,0.44288913480714465,0.07069953063755852,0.60006635404321,-0.04434414089824057,0.18662808641975315,0.0,0.28,"{'repeat_cap_removed': 19138, 'injection_noop': 0, 'freshness_quota': 2880}"
142,popularity_stress,0.1656912354294871,-0.20649836874009903,0.621212317517707,-0.023198177423743527,0.31377314814814805,0.32431885179167785,0.33,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
143,popularity_stress,0.3423411162334331,-0.029848487936153023,0.600716515184069,-0.04369397975738154,0.17013888888888884,0.0,0.38,"{'repeat_cap_removed': 17766, 'injection_noop': 0, 'freshness_quota': 2880}"
144,popularity_stress,0.27351660619539636,-0.09867299797418977,0.6226114772854137,-0.021799017656036868,0.34293209876543207,0.38014404128032425,0.16999999999999998,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
145,popularity_stress,0.4943701949878768,0.12218059081829069,0.5929003682902549,-0.05151012665119559,0.21413580246913577,0.0,0.21999999999999997,"{'repeat_cap_removed': 19867, 'injection_noop': 0, 'freshness_quota': 2880}"
146,popularity_stress,0.20946311060798334,-0.1627264935616028,0.6219916576925031,-0.022418837248947443,0.3217978395061729,0.33679927979330965,0.27,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
147,popularity_stress,0.3956378672437241,0.023448263074137943,0.5951121825183476,-0.0492983124231029,0.19375771604938263,0.0,0.31999999999999995,"{'repeat_cap_removed': 18187, 'injection_noop': 0, 'freshness_quota': 2880}"
148,popularity_stress,0.22434356057005844,-0.1478460435995277,0.6220880695976236,-0.02232242534382689,0.32246913580246916,0.3435822438946994,0.25,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
149,popularity_stress,0.42043819756481865,0.04824859339523252,0.5978022801564468,-0.046608214785003765,0.18940586419753092,0.0,0.3,"{'repeat_cap_removed': 18420, 'injection_noop': 0, 'freshness_quota': 2880}"
150,popularity_stress,0.13814400576552194,-0.2340455984040642,0.6226020993867326,-0.02180839555471792,0.30833333333333335,0.32934337178218975,0.35,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
151,popularity_stress,0.3195046412972288,-0.052684962872357355,0.6004438474823476,-0.04396664745910295,0.19755401234567893,0.0,0.4,"{'repeat_cap_removed': 18019, 'injection_noop': 1440, 'freshness_quota': 2880}"
152,popularity_stress,0.22028394582737162,-0.1519056583422145,0.6123169737581873,-0.03209352118326325,0.36390432098765424,0.36752589982847106,0.23,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
153,popularity_stress,0.43288044086371835,0.06069083669413222,0.5919683194066717,-0.05244217553477881,0.22626543209876537,0.0,0.28,"{'repeat_cap_removed': 19555, 'injection_noop': 0, 'freshness_quota': 2880}"
154,popularity_stress,0.14889884964254424,-0.2232907545270419,0.615816245804867,-0.028594249136583483,0.32903549382716046,0.3353303119199147,0.33,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
155,popularity_stress,0.3345192565590262,-0.03767034761055993,0.5947030044053122,-0.04970749053613832,0.2220061728395062,0.0,0.37999999999999995,"{'repeat_cap_removed': 18170, 'injection_noop': 0, 'freshness_quota': 2880}"
156,popularity_stress,0.15830667755459643,-0.2138829266149897,0.61318954729627,-0.031220947645180575,0.3522608024691358,0.3456947984906796,0.31,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
157,popularity_stress,0.35541449974440253,-0.016775104425183596,0.5928630799351394,-0.051547415006311104,0.22070216049382707,0.0,0.36,"{'repeat_cap_removed': 18535, 'injection_noop': 0, 'freshness_quota': 2880}"
158,popularity_stress,0.07028000818009356,-0.3019095959894926,0.6169031139634119,-0.02750738097803862,0.33820216049382723,0.3350030598572836,0.41,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
159,popularity_stress,0.2567561262173155,-0.11543347795227066,0.5968308250393565,-0.04757966990209406,0.2091898148148148,0.0,0.45999999999999996,"{'repeat_cap_removed': 18104, 'injection_noop': 1440, 'freshness_quota': 2880}"
160,popularity_stress,0.23243044522080183,-0.1397591589487843,0.6280169895325446,-0.01639350540890594,0.07749228395061736,0.389796131513199,0.21,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
161,popularity_stress,0.45911146807983627,0.08692186391025014,0.594931044576278,-0.04947945036517254,0.08982253086419756,0.0,0.26,"{'repeat_cap_removed': 20091, 'injection_noop': 0, 'freshness_quota': 2880}"
162,popularity_stress,0.1642692028252039,-0.20792040134438222,0.6248152370130993,-0.019595257928351262,0.06871141975308648,0.35162636812014375,0.31,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
163,popularity_stress,0.35941488565835866,-0.012774718511227467,0.598275647267524,-0.046134847673926505,0.07209876543209881,0.0,0.36,"{'repeat_cap_removed': 18821, 'injection_noop': 0, 'freshness_quota': 2880}"
164,popularity_stress,0.17558797947027843,-0.1966016246993077,0.6258195687119135,-0.018590926229537064,0.08448302469135793,0.3627700038626628,0.29,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
165,popularity_stress,0.3811529767409335,0.008963372571347383,0.5973481766367909,-0.04706231830465968,0.10182098765432102,0.0,0.33999999999999997,"{'repeat_cap_removed': 19632, 'injection_noop': 0, 'freshness_quota': 2880}"
166,popularity_stress,0.1062222489733326,-0.26596735519625353,0.6205293362710583,-0.0238811586703922,0.07934413580246913,0.3244571320922626,0.39,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
167,popularity_stress,0.2812862111849945,-0.09090339298459166,0.598661693790711,-0.04574880115073954,0.09263117283950617,0.0,0.44,"{'repeat_cap_removed': 17929, 'injection_noop': 0, 'freshness_quota': 2880}"
168,popularity_stress,0.1807768527914374,-0.19141275137814873,0.630593243212122,-0.013817251729328572,0.0833873456790124,0.38296900731373923,0.27,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
169,popularity_stress,0.3997686838671613,0.02757907969757517,0.5952862752219911,-0.04912421971945946,0.09371913580246916,0.0,0.32,"{'repeat_cap_removed': 19946, 'injection_noop': 0, 'freshness_quota': 2880}"
170,popularity_stress,0.10250298831031879,-0.26968661585926734,0.6256376595701036,-0.018772835371346885,0.07561728395061729,0.35524879082122107,0.37,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
171,popularity_stress,0.3000581023584871,-0.07213150181109901,0.5969800260273797,-0.04743046891407088,0.08546296296296285,0.0,0.42,"{'repeat_cap_removed': 18951, 'injection_noop': 0, 'freshness_quota': 2880}"
172,popularity_stress,0.11720131226336405,-0.2549882919062221,0.6288573313314277,-0.015553163610022791,0.08860339506172843,0.36247189956087517,0.35,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
173,popularity_stress,0.32240843037450195,-0.04978117379508418,0.598808987129986,-0.04560150781146455,0.09383487654320977,0.0,0.4,"{'repeat_cap_removed': 19327, 'injection_noop': 0, 'freshness_quota': 2880}"
174,popularity_stress,0.04716668669078078,-0.32502291747880535,0.6265750325896845,-0.01783546235176603,0.08192901234567906,0.3262950096819689,0.45,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
175,popularity_stress,0.2223107907372992,-0.14987881343228693,0.5977704742970813,-0.04664002064436923,0.09750771604938269,0.0,0.5,"{'repeat_cap_removed': 17832, 'injection_noop': 0, 'freshness_quota': 2880}"
176,popularity_stress,0.1601877152827869,-0.21200188888679922,0.6202755118412961,-0.024134983100154384,0.09192901234567907,0.3743508387226876,0.29,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
177,popularity_stress,0.3753155988312761,0.003125994661689946,0.5915226057727947,-0.05288788916865583,0.09054783950617273,0.0,0.33999999999999997,"{'repeat_cap_removed': 19659, 'injection_noop': 0, 'freshness_quota': 2880}"
178,popularity_stress,0.09714612415343576,-0.27504348001615037,0.6150458764943458,-0.029364618447104696,0.08520833333333333,0.33039093194926433,0.39,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
179,popularity_stress,0.2761777536283209,-0.09601185054126521,0.5932308244811719,-0.0511796704602786,0.08577160493827152,0.0,0.44,"{'repeat_cap_removed': 18078, 'injection_noop': 0, 'freshness_quota': 2880}"
180,popularity_stress,0.09872271975556596,-0.2734668844140202,0.6160415814569518,-0.02836891348449877,0.12001543209876542,0.34997982145309087,0.37000000000000005,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
181,popularity_stress,0.29536229951830467,-0.07682730465128146,0.5936386769934033,-0.05077181794804719,0.10902777777777772,0.0,0.42,"{'repeat_cap_removed': 18991, 'injection_noop': 0, 'freshness_quota': 2880}"
182,popularity_stress,0.014475517289336881,-0.35771408688024925,0.619427335002615,-0.024983159938835486,0.09924382716049385,0.3346446822693888,0.47000000000000003,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
183,popularity_stress,0.19783778892763715,-0.17435181524194898,0.5974545483132008,-0.046955946628249756,0.08815586419753085,0.0,0.52,"{'repeat_cap_removed': 18489, 'injection_noop': 1440, 'freshness_quota': 2880}"
184,popularity_stress,0.10438176615727962,-0.2678078380123065,0.6218024561934263,-0.022608038748024195,0.10058641975308635,0.3693883286374895,0.35,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
185,popularity_stress,0.3150683232762672,-0.057121280893318915,0.5918750685236148,-0.05253542641783571,0.09492283950617275,0.0,0.4,"{'repeat_cap_removed': 19475, 'injection_noop': 0, 'freshness_quota': 2880}"
186,popularity_stress,0.03283287872156199,-0.33935672544802414,0.6167164570376231,-0.027694037903827406,0.08722993827160486,0.33580900866647717,0.45000000000000007,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
187,popularity_stress,0.21562695913434127,-0.15656264503524486,0.5932681712933349,-0.05114232364811566,0.08646604938271607,0.0,0.5000000000000001,"{'repeat_cap_removed': 18270, 'injection_noop': 0, 'freshness_quota': 2880}"
188,popularity_stress,0.04102989830625725,-0.3311597058633289,0.6169320683926973,-0.02747842654875321,0.10351851851851857,0.3471195540479106,0.43000000000000005,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
189,popularity_stress,0.23574393259684018,-0.13644567157274595,0.5935035419578626,-0.05090695298358794,0.10413580246913567,0.0,0.48000000000000004,"{'repeat_cap_removed': 18761, 'injection_noop': 0, 'freshness_quota': 2880}"
190,popularity_stress,-0.04579924634370486,-0.417988850513291,0.621562181244119,-0.022848313697331535,0.09327160493827158,0.3346181105218358,0.53,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
191,popularity_stress,0.13809923778276811,-0.23409036638681802,0.5978430829927072,-0.046567411948743365,0.09461419753086409,0.0,0.5800000000000001,"{'repeat_cap_removed': 18214, 'injection_noop': 1440, 'freshness_quota': 2880}"
192,popularity_stress,0.30349403432708477,-0.06869556984250136,0.624520604515519,-0.019889890425931478,0.34026234567901237,0.36333228144762053,0.16,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10542, 'freshness_quota': 2880}"
193,popularity_stress,0.5099863554014878,0.13779675123190172,0.5985147634076703,-0.04589573153378024,0.19560956790123463,0.0,0.21000000000000002,"{'repeat_cap_removed': 20330, 'injection_noop': 0, 'session_cap_demoted': 8560, 'freshness_quota': 2880}"
